wm_date;wm_id;wm_config;wm_testId;questionaire_uuid;responses_stimulus;responses_time;wm_type;responses_score;responses_comment
2025-05-03 18:48:33.456151;english_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_2;297596;mushra;100;
2025-05-03 18:48:33.456151;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_1;1898340;mushra;100;
2025-05-03 18:48:33.456151;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_2;1898340;mushra;100;
2025-05-03 18:48:33.456151;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_1;1898340;mushra;0;
2025-05-03 18:48:33.456151;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_2;1898340;mushra;100;
2025-05-03 18:48:33.456151;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_1;1898340;mushra;31;
2025-05-03 18:48:33.456151;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_2;1898340;mushra;49;
2025-05-03 18:48:33.456151;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_1;1898340;mushra;100;
2025-05-03 18:48:33.456151;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_2;1898340;mushra;100;
2025-05-03 18:48:33.456151;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_1;1898340;mushra;100;
2025-05-03 18:48:33.456151;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_2;1898340;mushra;72;
2025-05-03 18:48:33.456151;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_1;61010;mushra;0;
2025-05-03 18:48:33.456151;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_2;61010;mushra;52;
2025-05-03 18:48:33.456151;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_1;61010;mushra;100;
2025-05-03 18:48:33.456151;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_2;61010;mushra;69;
2025-05-03 18:48:33.456151;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_1;61010;mushra;51;
2025-05-03 18:48:33.456151;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_2;61010;mushra;100;
2025-05-03 18:48:33.456151;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_1;61010;mushra;0;
2025-05-03 18:48:33.456151;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_2;61010;mushra;72;
2025-05-03 18:48:33.456151;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_1;61010;mushra;48;
2025-05-03 18:48:33.456151;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_2;61010;mushra;0;
2025-05-03 18:48:33.456151;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_1;108398;mushra;100;
2025-05-03 18:48:33.456151;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_2;108398;mushra;100;
2025-05-03 18:48:33.456151;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C5_1;108398;mushra;0;
2025-05-03 18:48:33.456151;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C5_2;108398;mushra;51;
2025-05-03 18:48:33.456151;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_1;108398;mushra;100;
2025-05-03 18:48:33.456151;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_2;108398;mushra;50;
2025-05-03 18:48:33.456151;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_1;108398;mushra;100;
2025-05-03 18:48:33.456151;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_2;108398;mushra;100;
2025-05-03 18:48:33.456151;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_1;108398;mushra;0;
2025-05-03 18:48:33.456151;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_2;108398;mushra;47;
2025-05-03 18:48:33.456151;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_1;108398;mushra;100;
2025-05-03 18:48:33.456151;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_2;108398;mushra;41;
2025-05-03 18:48:33.456151;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_1;60229;mushra;100;
2025-05-03 18:48:33.456151;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_2;60229;mushra;100;
2025-05-03 18:48:33.456151;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_1;60229;mushra;100;
2025-05-03 18:48:33.456151;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_2;60229;mushra;0;
2025-05-03 18:48:33.456151;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_1;60229;mushra;67;
2025-05-03 18:48:33.456151;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_2;60229;mushra;30;
2025-05-03 18:48:33.456151;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_1;60229;mushra;100;
2025-05-03 18:48:33.456151;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_2;60229;mushra;100;
2025-05-03 18:48:33.456151;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_1;60229;mushra;100;
2025-05-03 18:48:33.456151;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_2;60229;mushra;100;
2025-05-03 18:48:33.456151;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_1;87999;mushra;65;
2025-05-03 18:48:33.456151;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_2;87999;mushra;70;
2025-05-03 18:48:33.456151;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_1;87999;mushra;100;
2025-05-03 18:48:33.456151;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_2;87999;mushra;100;
2025-05-03 18:48:33.456151;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_1;87999;mushra;51;
2025-05-03 18:48:33.456151;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_2;87999;mushra;100;
2025-05-03 18:48:33.456151;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_1;87999;mushra;100;
2025-05-03 18:48:33.456151;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_2;87999;mushra;70;
2025-05-03 18:48:33.456151;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_1;87999;mushra;100;
2025-05-03 18:48:33.456151;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_2;87999;mushra;100;
2025-05-03 18:48:33.456151;cantonese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_1;111845;mushra;100;
2025-05-03 18:48:33.456151;cantonese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_2;111845;mushra;71;
2025-05-03 18:48:33.456151;cantonese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_1;111845;mushra;100;
2025-05-03 18:48:33.456151;cantonese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_2;111845;mushra;100;
2025-05-03 18:48:33.456151;cantonese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_1;111845;mushra;0;
2025-05-03 18:48:33.456151;cantonese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_2;111845;mushra;100;
2025-05-03 18:48:33.456151;cantonese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_1;111845;mushra;100;
2025-05-03 18:48:33.456151;cantonese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_2;111845;mushra;33;
2025-05-03 18:48:33.456151;cantonese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_1;111845;mushra;100;
2025-05-03 18:48:33.456151;cantonese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_2;111845;mushra;0;
2025-05-03 18:48:33.456151;cantonese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C5_1;111845;mushra;52;
2025-05-03 18:48:33.456151;cantonese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C5_2;111845;mushra;68;
2025-05-03 18:48:33.456151;cantonese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_1;130118;mushra;49;
2025-05-03 18:48:33.456151;cantonese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C3_2;130118;mushra;52;
2025-05-03 18:48:33.456151;cantonese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_1;130118;mushra;100;
2025-05-03 18:48:33.456151;cantonese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C2_2;130118;mushra;51;
2025-05-03 18:48:33.456151;cantonese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_1;130118;mushra;69;
2025-05-03 18:48:33.456151;cantonese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C4_2;130118;mushra;49;
2025-05-03 18:48:33.456151;cantonese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_1;130118;mushra;48;
2025-05-03 18:48:33.456151;cantonese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;reference_2;130118;mushra;100;
2025-05-03 18:48:33.456151;cantonese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_1;130118;mushra;70;
2025-05-03 18:48:33.456151;cantonese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;56b84b7f-70a4-4490-9dc3-9cf410586b47;C1_2;130118;mushra;70;
2025-05-04 07:17:29.766815;lang_fam;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;Lang_eng;42163;languageFamiliarity;50;
2025-05-04 07:17:29.766815;lang_fam;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;Lang_jp;42163;languageFamiliarity;80;
2025-05-04 07:17:29.766815;lang_fam;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;Lang_man;42163;languageFamiliarity;60;
2025-05-04 07:17:29.766815;lang_fam;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;Lang_canto;42163;languageFamiliarity;90;
2025-05-04 07:17:29.766815;gender;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;M;3033;gender;1;
2025-05-04 07:17:29.766815;gender;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;F;3033;gender;0;
2025-05-04 07:17:29.766815;gender;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;NB;3033;gender;0;
2025-05-04 07:17:29.766815;gender;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;NA;3033;gender;0;
2025-05-04 07:17:29.766815;english_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C3_1;588256;mushra;80;
2025-05-04 07:17:29.766815;english_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C3_2;588256;mushra;100;
2025-05-04 07:17:29.766815;english_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C5_1;588256;mushra;40;
2025-05-04 07:17:29.766815;english_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C5_2;588256;mushra;43;
2025-05-04 07:17:29.766815;english_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C1_1;588256;mushra;0;
2025-05-04 07:17:29.766815;english_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C1_2;588256;mushra;45;
2025-05-04 07:17:29.766815;english_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;reference_1;588256;mushra;100;
2025-05-04 07:17:29.766815;english_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;reference_2;588256;mushra;70;
2025-05-04 07:17:29.766815;english_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C4_1;588256;mushra;50;
2025-05-04 07:17:29.766815;english_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C4_2;588256;mushra;25;
2025-05-04 07:17:29.766815;english_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C2_1;588256;mushra;60;
2025-05-04 07:17:29.766815;english_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C2_2;588256;mushra;50;
2025-05-04 07:17:29.766815;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C3_1;198411;mushra;69;
2025-05-04 07:17:29.766815;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C3_2;198411;mushra;100;
2025-05-04 07:17:29.766815;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C1_1;198411;mushra;50;
2025-05-04 07:17:29.766815;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C1_2;198411;mushra;65;
2025-05-04 07:17:29.766815;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C2_1;198411;mushra;61;
2025-05-04 07:17:29.766815;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C2_2;198411;mushra;100;
2025-05-04 07:17:29.766815;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;reference_1;198411;mushra;20;
2025-05-04 07:17:29.766815;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;reference_2;198411;mushra;100;
2025-05-04 07:17:29.766815;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C4_1;198411;mushra;0;
2025-05-04 07:17:29.766815;english_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C4_2;198411;mushra;25;
2025-05-04 07:17:29.766815;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C1_1;164907;mushra;35;
2025-05-04 07:17:29.766815;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C1_2;164907;mushra;0;
2025-05-04 07:17:29.766815;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C3_1;164907;mushra;0;
2025-05-04 07:17:29.766815;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C3_2;164907;mushra;61;
2025-05-04 07:17:29.766815;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C2_1;164907;mushra;61;
2025-05-04 07:17:29.766815;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C2_2;164907;mushra;100;
2025-05-04 07:17:29.766815;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C4_1;164907;mushra;35;
2025-05-04 07:17:29.766815;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C4_2;164907;mushra;100;
2025-05-04 07:17:29.766815;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;reference_1;164907;mushra;100;
2025-05-04 07:17:29.766815;japanese_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;reference_2;164907;mushra;100;
2025-05-04 07:17:29.766815;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C1_1;162042;mushra;80;
2025-05-04 07:17:29.766815;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C1_2;162042;mushra;100;
2025-05-04 07:17:29.766815;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C4_1;162042;mushra;100;
2025-05-04 07:17:29.766815;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C4_2;162042;mushra;100;
2025-05-04 07:17:29.766815;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C3_1;162042;mushra;100;
2025-05-04 07:17:29.766815;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C3_2;162042;mushra;100;
2025-05-04 07:17:29.766815;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;reference_1;162042;mushra;0;
2025-05-04 07:17:29.766815;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;reference_2;162042;mushra;0;
2025-05-04 07:17:29.766815;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C5_1;162042;mushra;20;
2025-05-04 07:17:29.766815;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C5_2;162042;mushra;70;
2025-05-04 07:17:29.766815;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C2_1;162042;mushra;100;
2025-05-04 07:17:29.766815;japanese_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C2_2;162042;mushra;100;
2025-05-04 07:17:29.766815;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;reference_1;86292;mushra;100;
2025-05-04 07:17:29.766815;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;reference_2;86292;mushra;100;
2025-05-04 07:17:29.766815;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C2_1;86292;mushra;20;
2025-05-04 07:17:29.766815;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C2_2;86292;mushra;0;
2025-05-04 07:17:29.766815;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C3_1;86292;mushra;0;
2025-05-04 07:17:29.766815;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C3_2;86292;mushra;61;
2025-05-04 07:17:29.766815;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C1_1;86292;mushra;61;
2025-05-04 07:17:29.766815;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C1_2;86292;mushra;20;
2025-05-04 07:17:29.766815;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C4_1;86292;mushra;80;
2025-05-04 07:17:29.766815;mandarin_test_1;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C4_2;86292;mushra;71;
2025-05-04 07:17:29.766815;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;reference_1;107575;mushra;100;
2025-05-04 07:17:29.766815;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;reference_2;107575;mushra;81;
2025-05-04 07:17:29.766815;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C3_1;107575;mushra;22;
2025-05-04 07:17:29.766815;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C3_2;107575;mushra;22;
2025-05-04 07:17:29.766815;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C2_1;107575;mushra;81;
2025-05-04 07:17:29.766815;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C2_2;107575;mushra;80;
2025-05-04 07:17:29.766815;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C4_1;107575;mushra;42;
2025-05-04 07:17:29.766815;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C4_2;107575;mushra;40;
2025-05-04 07:17:29.766815;mandarin_test_2;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;96575ca0-172b-4299-af9c-44291ea3296e;C1_1;107575;mushra;60;
